id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern
2276,獣兵衛,じゅうべえ,,,可愛くてかっこいいなんて最強だね！{{CAT_PRONOUN}}も修行したら強くなれるかな？,,,,series_juubee,1,2,Normal,,,Random,,0,0,false,,10,false,,
2277,キャットファンタジー,きゃっとふぁんたじー,,,キャットファンタジーって何？,,,,series_kyattofantaji,1,0,Normal,,,Random,,0,0,false,,10,false,,
2277,キャットファンタジー,きゃっとふぁんたじー,,,猫が、人間みたいな姿に自由に変身できる世界なんだ！,,,,series_kyattofantaji,1,1,Normal,,,Random,,0,0,false,,10,false,,
2277,キャットファンタジー,きゃっとふぁんたじー,,,……人間ってみんな、猫に自分たちと同じ姿になって欲しいって思ってるの？,,,,series_kyattofantaji,1,2,Normal,,,Random,,0,0,false,,10,false,,
2278,ねこねこネットワーク,(ねこねこねっとわーく|えぬえぬえぬ),,,ねこねこネットワークって何？,,,,series_nekonekonettowaku,1,0,Normal,,,Random,,0,0,false,,10,false,,
2278,ねこねこネットワーク,(ねこねこねっとわーく|えぬえぬえぬ),,,猫が必要な人の所に、猫を派遣する組織？,,,,series_nekonekonettowaku,1,1,Normal,,,Random,,0,0,false,,10,false,,
2278,ねこねこネットワーク,(ねこねこねっとわーく|えぬえぬえぬ),,,うーん、そんな名前ではないし、派遣する仕事も知らないけど、猫たちの集まりがあるのは事実だよ！出たことはないけど。,,,,series_nekonekonettowaku,1,2,Normal,,,Random,,0,0,false,,10,false,,
2278,ねこねこネットワーク,(ねこねこねっとわーく|えぬえぬえぬ),,,たまに、「こういう話があったよ～」って、外の猫が教えてくれるんだ。,,,,series_nekonekonettowaku,1,3,Normal,,,Random,,0,0,false,,10,false,,
2279,ねこあつめ,ねこあつめ,,,ねこあつめって何？,,,,series_nekoatsume,1,0,Normal,,,Random,,0,0,false,,10,false,,
2279,ねこあつめ,ねこあつめ,,,のんびりといろんな猫に集まってもらうゲームなんだ！,,,,series_nekoatsume,1,1,Normal,,,Random,,0,0,false,,10,false,,
2279,ねこあつめ,ねこあつめ,,,色々して、家に遊びに来てもらうんだ。,,,,series_nekoatsume,1,2,Normal,,,Random,,0,0,false,,10,false,,
2279,ねこあつめ,ねこあつめ,,,ってことは、みんな外猫ってこと……？飼い猫から見ると大変そう……。,,,,series_nekoatsume,1,3,Normal,,,Random,,0,0,false,,10,false,,
2280,セーラームーン,せーらーむーん,,,セーラームーンって何？,,,,series_seramun,1,0,Normal,,,Random,,0,0,false,,10,false,,
2280,セーラームーン,せーらーむーん,,,ルナっていう猫が出てくる、戦う女の子たちの話なんだ！,,,,series_seramun,1,1,Normal,,,Random,,0,0,false,,10,false,,
2280,セーラームーン,せーらーむーん,,,おでこに月の模様があるんだ！{{CAT_PRONOUN}}の毛皮には……,,,,series_seramun,1,2,Normal,,,Random,,0,0,false,,10,false,,
2280,セーラームーン,せーらーむーん,,,特別な模様はないよね。ざんねん。,,,,series_seramun,1,3,Normal,,,Random,,0,0,false,,10,false,,
2282,One Shot,わんしょっと,,,One Shotって何？,,,,series_wanshotto,1,0,Normal,,,Random,,0,0,false,,10,false,,
2282,One Shot,わんしょっと,,,へぇ、そういうゲームがあるんだ！それにニコっていう猫が出てくるんだね。,,,,series_wanshotto,1,1,Normal,,,Random,,0,0,false,,10,false,,
2282,One Shot,わんしょっと,,,あれ？猫じゃないんだ？え？猫？どっちなの？？,,,,series_wanshotto,1,2,Normal,,,Random,,0,0,false,,10,false,,
2283,Stray,すとれい,,,Strayって何？,,,,series_sutorei,1,0,Normal,,,Random,,0,0,false,,10,false,,
2283,Stray,すとれい,,,へぇ、仲間とはぐれた猫が、探検しながら仲間の元へ帰るゲームなんだ！,,,,series_sutorei,1,1,Normal,,,Random,,0,0,false,,10,false,,
2283,Stray,すとれい,,,え！？猫の他にはロボットしかいないの！？,,,,series_sutorei,1,2,Normal,,,Random,,0,0,false,,10,false,,
2283,Stray,すとれい,,,じゃ、じゃあ、だれが猫を撫でてご飯を用意してくれるの……？,,,,series_sutorei,1,3,Normal,,,Random,,0,0,false,,10,false,,
2284,ちいかわ,ちいかわ,,,ちいかわって何？,,,,series_chiikawa,1,0,Normal,,,Random,,0,0,false,,10,false,,
2284,ちいかわ,ちいかわ,,,へー！ちいさくてかわいいやつ の略でちいかわなんだ！,,,,series_chiikawa,1,1,Normal,,,Random,,0,0,false,,10,false,,
2284,ちいかわ,ちいかわ,,,じゃあ、可愛くて平和な話なんだろうね！,,,,series_chiikawa,1,2,Normal,,,Random,,0,0,false,,10,false,,
2284,ちいかわ,ちいかわ,,,……なんでそんな顔してるの？,,,,series_chiikawa,1,3,Normal,,,Random,,0,0,false,,10,false,,
2285,ねこみみサバイバー,ねこみみさばいばー,,,ねこみみサバイバーって何？,,,,series_nekomimisabaiba,1,0,Normal,,,Random,,0,0,false,,10,false,,
2285,ねこみみサバイバー,ねこみみさばいばー,,,へぇ、猫の写真を獲ると、それがキャラクターになるゲームなんだ！,,,,series_nekomimisabaiba,1,1,Normal,,,Random,,0,0,false,,10,false,,
2285,ねこみみサバイバー,ねこみみさばいばー,,,{{CAT_PRONOUN}}の写真撮ったことある？どうだった？,,,,series_nekomimisabaiba,1,2,Normal,,,Random,,0,0,false,,10,false,,
2285,ねこみみサバイバー,ねこみみさばいばー,,,……ハズレ？な、なんか無意味に傷ついた……。,,,,series_nekomimisabaiba,1,3,Normal,,,Random,,0,0,false,,10,false,,
2286,本を守ろうとする猫の話,ほんをまもろうとするねこのはなし,,,本を守ろうとする猫の話って何？,,,,series_honwomamoroutosurunekonohanashi,1,0,Normal,,,Random,,0,0,false,,10,false,,
2286,本を守ろうとする猫の話,ほんをまもろうとするねこのはなし,,,へぇ、読書がテーマの話なんだ！,,,,series_honwomamoroutosurunekonohanashi,1,1,Normal,,,Random,,0,0,false,,10,false,,
2286,本を守ろうとする猫の話,ほんをまもろうとするねこのはなし,,,{{CAT_PRONOUN}}は文字が読めないからねぇ。本も読めないんだー。{{PLAYER_CALLING}}は結構読書が好きなのかな？,,,,series_honwomamoroutosurunekonohanashi,1,2,Normal,,,Random,,0,0,false,,10,false,,
2287,夏への扉,なつへのとびら,,,夏への扉って何？,,,,series_natsuhenotobira,1,0,Normal,,,Random,,0,0,false,,10,false,,
2287,夏への扉,なつへのとびら,,,へぇ、たいむすりっぷを扱う話……タイムスリップって何？,,,,series_natsuhenotobira,1,1,Normal,,,Random,,0,0,false,,10,false,,
2287,夏への扉,なつへのとびら,,,未来や過去に行ったりすること？ふーん……。,,,,series_natsuhenotobira,1,2,Normal,,,Random,,0,0,false,,10,false,,
2287,夏への扉,なつへのとびら,,,……本当にあったら、あの事故も止められるのにね。,,,,series_natsuhenotobira,1,3,Normal,,,Random,,0,0,false,,10,false,,
2288,三毛猫ホームズ,みけねこほーむず,,,三毛猫ホームズって何？,,,,series_mikenekohomuzu,1,0,Normal,,,Random,,0,0,false,,10,false,,
2288,三毛猫ホームズ,みけねこほーむず,,,へぇ、猫が事件の謎を解く話なんだ！猫が人間にヒントを出すなんてできるの？,,,,series_mikenekohomuzu,1,1,Normal,,,Random,,0,0,false,,10,false,,
2288,三毛猫ホームズ,みけねこほーむず,,,まあ、たまに人間どんくさいな～って思うこともあるけどね！,,,,series_mikenekohomuzu,1,2,Normal,,,Random,,0,0,false,,10,false,,
2289,綿の国星,わたのくにほし,,,綿の国星って何？,,,,series_watanokunihoshi,1,0,Normal,,,Random,,0,0,false,,10,false,,
2289,綿の国星,わたのくにほし,,,へぇ、子猫から見た人間たちの話なんだ！,,,,series_watanokunihoshi,1,1,Normal,,,Random,,0,0,false,,10,false,,
2289,綿の国星,わたのくにほし,,,子猫は自分のことを人間だと思っているから人の姿で描かれてるんだ！,,,,series_watanokunihoshi,1,2,Normal,,,Random,,0,0,false,,10,false,,
2289,綿の国星,わたのくにほし,,,{{CAT_PRONOUN}}は……自分が猫だって分かってるよ！,,,,series_watanokunihoshi,1,3,Normal,,,Random,,0,0,false,,10,false,,
2290,ヤニねこ,やにねこ,,,ヤニねこって何？,,,,series_yanineko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2290,ヤニねこ,やにねこ,,,タバコが大好きな猫の話？わーお。,,,,series_yanineko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2290,ヤニねこ,やにねこ,,,タバコって何で必要なんだろう……？,,,,series_yanineko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2290,ヤニねこ,やにねこ,,,え？マタタビみたいなもの？,,,,series_yanineko,1,3,Normal,,,Random,,0,0,false,,10,false,,
2290,ヤニねこ,やにねこ,,,あれは別に酔ってる訳じゃなくて、身体に塗らなきゃ！ってなるだけだし……。,,,,series_yanineko,1,4,Normal,,,Random,,0,0,false,,10,false,,
2291,オマエモナー,(おまえもなー),,,え？{{CAT_PRONOUN}}のこと？　ああ、オマエモナーっていう猫がいるの？,,,,series_omaemona_or_mona,1,0,Normal,,,Random,,0,0,false,,10,false,,
2291,オマエモナー,(おまえもなー),,,いるいないっていうか、文字で表現された猫？,,,,series_omaemona_or_mona,1,1,Normal,,,Random,,0,0,false,,10,false,,
2291,オマエモナー,(おまえもなー),,,へぇ～、色んなことを喋るお喋りさんなんだね！,,,,series_omaemona_or_mona,1,2,Normal,,,Random,,0,0,false,,10,false,,
2292,ぎこねこ,ぎこねこ,,,ぎこねこって何？,,,,series_gikoneko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2292,ぎこねこ,ぎこねこ,,,文字で書かれた猫の絵なんだ！,,,,series_gikoneko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2292,ぎこねこ,ぎこねこ,,,えっと、喋ったり、立ったり、胴が長くなったり……。,,,,series_gikoneko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2292,ぎこねこ,ぎこねこ,,,でもまあ、喋る以外はあり得る……のかな？,,,,series_gikoneko,1,3,Normal,,,Random,,0,0,false,,10,false,,
2293,ぎこはにゃーん,ぎこはにゃーん,,,ぎこはにゃーんって何？,,,,series_gikohanyan,1,0,Normal,,,Random,,0,0,false,,10,false,,
2293,ぎこはにゃーん,ぎこはにゃーん,,,文字で書かれた猫の絵なんだ！,,,,series_gikohanyan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2293,ぎこはにゃーん,ぎこはにゃーん,,,えっと、喋ったり、立ったり、胴が長くなったり……。,,,,series_gikohanyan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2293,ぎこはにゃーん,ぎこはにゃーん,,,でもまあ、喋る以外はあり得る……のかな？,,,,series_gikohanyan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2294,おまねこ,おまねこ,,,おまねこって何？,,,,series_omaneko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2294,おまねこ,おまねこ,,,へぇ、すっごく大きな猫なんだ！でも……。オスであることってそんなに大切？,,,,series_omaneko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2294,おまねこ,おまねこ,,,だって、猫はオスでもメスでも、すっごく可愛いでしょう？,,,,series_omaneko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2295,ねこぽけもんたち,ねこぽけもんたち,,,{{PLAYER_INPUT}}って何？,,,,series_nekopokemontachi,1,0,Normal,,,Random,,0,0,false,,10,false,,
2295,ねこぽけもんたち,ねこぽけもんたち,,,ゲームに、{{PLAYER_INPUT}}っていう猫のモンスターが出てくるんだ！,,,,series_nekopokemontachi,1,1,Normal,,,Random,,0,0,false,,10,false,,
2295,ねこぽけもんたち,ねこぽけもんたち,,,{{CAT_PRONOUN}}も他の妖怪と戦うことあるのかな？,,,,series_nekopokemontachi,1,2,Normal,,,Random,,0,0,false,,10,false,,
2295,ねこぽけもんたち,ねこぽけもんたち,,,{{PLAYER_CALLING}}！攻撃の指示を出して！,,,,series_nekopokemontachi,1,3,Normal,,,Random,,0,0,false,,10,false,,
2296,えとたま,えとたま,,,えとたまって何？,,,,series_etotama,1,0,Normal,,,Random,,0,0,false,,10,false,,
2296,えとたま,えとたま,,,へぇ、干支に入ることを目指すにゃーたんっていう猫の話なんだ！,,,,series_etotama,1,1,Normal,,,Random,,0,0,false,,10,false,,
2296,えとたま,えとたま,,,そもそもその干支ってなんなの？……猫がネズミに騙された話？ふむふむ……。,,,,series_etotama,1,2,Normal,,,Random,,0,0,false,,10,false,,
2296,えとたま,えとたま,,,でも、面倒事が減るのは良いことだと思うけどなぁ……。昔はそうじゃなかったのかな？,,,,series_etotama,1,3,Normal,,,Random,,0,0,false,,10,false,,
2297,にゃーたん,にゃーたん,,,にゃーたんって何？,,,,series_nyatan,1,0,Normal,,,Random,,0,0,false,,10,false,,
2297,にゃーたん,にゃーたん,,,へぇ、干支に入ることを目指す猫の話で、それに出てくる猫なんだ！,,,,series_nyatan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2297,にゃーたん,にゃーたん,,,そもそもその干支ってなんなの？……猫がネズミに騙された話？ふむふむ……。,,,,series_nyatan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2297,にゃーたん,にゃーたん,,,でも、面倒事が減るのは良いことだと思うけどなぁ……。昔はそうじゃなかったのかな？,,,,series_nyatan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2298,ブラック羽川,(ぶらっくはねかわ|ねこものがたり),,,ブラック羽川って何？,,,,series_burakkuhanekawa_or_nekomonogatari,1,0,Normal,,,Random,,0,0,false,,10,false,,
2298,ブラック羽川,(ぶらっくはねかわ|ねこものがたり),,,へぇ、猫物語っていう話があるんだ！猫に憑かれた人間が色々しちゃうと。,,,,series_burakkuhanekawa_or_nekomonogatari,1,1,Normal,,,Random,,0,0,false,,10,false,,
2298,ブラック羽川,(ぶらっくはねかわ|ねこものがたり),,,猫又もかつては人に憑いて悪さをするって信じられてたみたい。{{CAT_PRONOUN}}も{{PLAYER_CALLING}}に憑いちゃおうかな？,,,,series_burakkuhanekawa_or_nekomonogatari,1,2,Normal,,,Random,,0,0,false,,10,false,,
2299,猫物語,ねこものがたり,,,猫物語って何？,,,,series_nekomonogatari,1,0,Normal,,,Random,,0,0,false,,10,false,,
2299,猫物語,ねこものがたり,,,へぇ、猫物語っていう話があるんだ！猫に憑かれた人間が色々しちゃうと。,,,,series_nekomonogatari,1,1,Normal,,,Random,,0,0,false,,10,false,,
2299,猫物語,ねこものがたり,,,猫又もかつては人に憑いて悪さをするって信じられてたみたい。{{CAT_PRONOUN}}も{{PLAYER_CALLING}}に憑いちゃおうかな？,,,,series_nekomonogatari,1,2,Normal,,,Random,,0,0,false,,10,false,,
2300,朧村正,おぼろむらまさ,,,朧村正って何？,,,,series_oboromuramasa,1,0,Normal,,,Random,,0,0,false,,10,false,,
2300,朧村正,おぼろむらまさ,,,へぇ、刀を使って戦うゲームで、化け猫の話があるんだ！,,,,series_oboromuramasa,1,1,Normal,,,Random,,0,0,false,,10,false,,
2300,朧村正,おぼろむらまさ,,,三毛っていう猫が、敵討ちのために戦う話なんだ。,,,,series_oboromuramasa,1,2,Normal,,,Random,,0,0,false,,10,false,,
2300,朧村正,おぼろむらまさ,,,猫又に限らず妖怪の強さって、恨みの強さに依存してるみたい。だから……。,,,,series_oboromuramasa,1,3,Normal,,,Random,,0,0,false,,10,false,,
2300,朧村正,おぼろむらまさ,,,{{PLAYER_CALLING}}が元気なら、{{CAT_PRONOUN}}はすごく弱くでも全然いいんだ！,,,,series_oboromuramasa,1,4,Normal,,,Random,,0,0,false,,10,false,,
2301,おしゃれキャット,おしゃれきゃっと,,,おしゃれキャットって何？,,,,series_osharekyatto,1,0,Normal,,,Random,,0,0,false,,10,false,,
2301,おしゃれキャット,おしゃれきゃっと,,,子猫たちの話で、ピアノを引くシーンが有名なんだ！,,,,series_osharekyatto,1,1,Normal,,,Random,,0,0,false,,10,false,,
2301,おしゃれキャット,おしゃれきゃっと,,,ピアノって楽器？{{CAT_PRONOUN}}も練習したら弾けるようになるのかな？,,,,series_osharekyatto,1,2,Normal,,,Random,,0,0,false,,10,false,,
2302,100万回生きたねこ,ひゃくまんかいいきたねこ,,,{{CAT_PRONOUN}}、そんなに生きてないよ！？,,,,series_hyakumankaiikitaneko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2302,100万回生きたねこ,ひゃくまんかいいきたねこ,,,あ、そういうお話があるんだ！,,,,series_hyakumankaiikitaneko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2302,100万回生きたねこ,ひゃくまんかいいきたねこ,,,何回も死んで、何回も生き返るんだ！妖怪みたい！,,,,series_hyakumankaiikitaneko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2302,100万回生きたねこ,ひゃくまんかいいきたねこ,,,でも、何回でも生き返れるのは、どちらかというと{{PLAYER_CALLING}}の方だね……。,,,,series_hyakumankaiikitaneko,1,3,Normal,,,Random,,0,0,false,,10,false,,
2303,808,(やおや|808),,,やおや？やおやって？,,,,series_yaoya_or_hachimaruhachi,1,0,Normal,,,Random,,0,0,false,,10,false,,
2303,808,(やおや|808),,,へぇ！そういう名前の猫なんだ！……えっと、身体にスピーカーが付いてて、尻尾にライトが付いてて……。猫なんだよね？あ、ロボットなの？だよね！？,,,,series_yaoya_or_hachimaruhachi,1,1,Normal,,,Random,,0,0,false,,10,false,,
2304,ドラえもん,どらえもん,,,ドラえもんって何？,,,,series_doraemon,1,0,Normal,,,Random,,0,0,false,,10,false,,
2304,ドラえもん,どらえもん,,,ドラえもんっていう猫のロボットがいるの？,,,,series_doraemon,1,1,Normal,,,Random,,0,0,false,,10,false,,
2304,ドラえもん,どらえもん,,,でも耳がなくて青くてネズミが嫌いで……　猫なんだよね？？,,,,series_doraemon,1,2,Normal,,,Random,,0,0,false,,10,false,,
2305,サイボーグクロちゃん,さいぼーぐくろちゃん,,,サイボーグクロちゃんって何？,,,,series_saibogukurochan,1,0,Normal,,,Random,,0,0,false,,10,false,,
2305,サイボーグクロちゃん,さいぼーぐくろちゃん,,,科学者にサイボーグに改造されちゃった猫の話？サイボーグって？,,,,series_saibogukurochan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2305,サイボーグクロちゃん,さいぼーぐくろちゃん,,,……身体の一部を機械にされちゃうこと！？,,,,series_saibogukurochan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2305,サイボーグクロちゃん,さいぼーぐくろちゃん,,,そ、そんな……猫の良いところは全身が柔らかいところなのに……！,,,,series_saibogukurochan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2306,マッピー,まっぴー,,,マッピーって何？,,,,series_mappi,1,0,Normal,,,Random,,0,0,false,,10,false,,
2306,マッピー,まっぴー,,,へぇ、猫とネズミのゲームなんだ！,,,,series_mappi,1,1,Normal,,,Random,,0,0,false,,10,false,,
2306,マッピー,まっぴー,,,ネズミを操作して、悪い猫に捕まらないように逃げるゲーム？ふむふむ。,,,,series_mappi,1,2,Normal,,,Random,,0,0,false,,10,false,,
2306,マッピー,まっぴー,,,え、扉を急に開いて猫を倒すの？痛そう……。,,,,series_mappi,1,3,Normal,,,Random,,0,0,false,,10,false,,
2306,マッピー,まっぴー,,,{{CAT_PRONOUN}}も１回だけ{{PLAYER_CALLING}}にやられて、動く前の扉には近づかないようになったよ。,,,,series_mappi,1,4,Normal,,,Random,,0,0,false,,10,false,,
2307,百年戦争,ひゃくねんせんそう,,,百年戦争って何？,,,,series_hyakunensensou,1,0,Normal,,,Random,,0,0,false,,10,false,,
2307,百年戦争,ひゃくねんせんそう,,,へぇ、人間が猫やネズミに変身しちゃう物語があるんだ！,,,,series_hyakunensensou,1,1,Normal,,,Random,,0,0,false,,10,false,,
2307,百年戦争,ひゃくねんせんそう,,,どう？{{PLAYER_CALLING}}は猫になりたい？ネズミになりたい？,,,,series_hyakunensensou,1,2,Normal,,,Random,,0,0,false,,10,false,,
2307,百年戦争,ひゃくねんせんそう,,,ネズミになるなら……覚悟しておいてね？,,,,series_hyakunensensou,1,3,Normal,,,Random,,0,0,false,,10,false,,
2308,ひげよ、さらば,ひげよさらば,,,ひげよ、さらばって何？,,,,series_higeyosaraba,1,0,Normal,,,Random,,0,0,false,,10,false,,
2308,ひげよ、さらば,ひげよさらば,,,へぇ、野良犬と戦う野良猫たちの話なんだ。,,,,series_higeyosaraba,1,1,Normal,,,Random,,0,0,false,,10,false,,
2308,ひげよ、さらば,ひげよさらば,,,仲間の猫の名前が、片目、学者、歌い猫……,,,,series_higeyosaraba,1,2,Normal,,,Random,,0,0,false,,10,false,,
2308,ひげよ、さらば,ひげよさらば,,,名前がそのまま役割になってるの？{{CAT_PRONOUN}}の名前が猫又みたいな感じ？,,,,series_higeyosaraba,1,3,Normal,,,Random,,0,0,false,,10,false,,
2309,猫語の教科書,ねこごのきょうかしょ,,,猫語の教科書って何？,,,,series_nekogonokyoukasho,1,0,Normal,,,Random,,0,0,false,,10,false,,
2309,猫語の教科書,ねこごのきょうかしょ,,,へぇ、猫がタイプライターで、どうやって人間を暮らすのかを説明してる本なんだ！,,,,series_nekogonokyoukasho,1,1,Normal,,,Random,,0,0,false,,10,false,,
2309,猫語の教科書,ねこごのきょうかしょ,,,本当にあるの？どうやって猫が書いて、どうやって人間が本にしたの？,,,,series_nekogonokyoukasho,1,2,Normal,,,Random,,0,0,false,,10,false,,
2309,猫語の教科書,ねこごのきょうかしょ,,,……結局正しく入力できてなくて、人間が頑張って元に戻したんだ。そうだよねぇ。,,,,series_nekogonokyoukasho,1,3,Normal,,,Random,,0,0,false,,10,false,,
2309,猫語の教科書,ねこごのきょうかしょ,,,それに、文章を直してくれたとしても、{{CAT_PRONOUN}}は文字が読めないから意味ないね……。,,,,series_nekogonokyoukasho,1,4,Normal,,,Random,,0,0,false,,10,false,,
2310,きょうの猫村さん,きょうのねこむらさん,,,きょうの猫村さんって何？,,,,series_kyounonekomurasan,1,0,Normal,,,Random,,0,0,false,,10,false,,
2310,きょうの猫村さん,きょうのねこむらさん,,,家の掃除とかをする、家政婦っていう仕事をする猫の話なんだ！,,,,series_kyounonekomurasan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2310,きょうの猫村さん,きょうのねこむらさん,,,家政婦ってつまり、家の仕事を代わりにやってくれる人？うちに来るハウスキーパーさんみたいに？,,,,series_kyounonekomurasan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2310,きょうの猫村さん,きょうのねこむらさん,,,あの仕事を猫がやってるの！？それはすごいねぇ……！,,,,series_kyounonekomurasan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2311,猫ピッチャー,ねこぴっちゃー,,,猫ピッチャーって何？,,,,series_nekopiccha,1,0,Normal,,,Random,,0,0,false,,10,false,,
2311,猫ピッチャー,ねこぴっちゃー,,,え！？猫がスポーツもやってるんだ！,,,,series_nekopiccha,1,1,Normal,,,Random,,0,0,false,,10,false,,
2311,猫ピッチャー,ねこぴっちゃー,,,{{CAT_PRONOUN}}よりも立派な猫って沢山いるんだねぇ。{{CAT_PRONOUN}}も頑張らないと！,,,,series_nekopiccha,1,2,Normal,,,Random,,0,0,false,,10,false,,
2312,猫宮又奈,ねこみやまな,,,猫宮又奈って何？,,,,series_nekomiyamana,1,0,Normal,,,Random,,0,0,false,,10,false,,
2312,猫宮又奈,ねこみやまな,,,へぇ、そういう猫の女の子が出るゲームがあるんだ！,,,,series_nekomiyamana,1,1,Normal,,,Random,,0,0,false,,10,false,,
2312,猫宮又奈,ねこみやまな,,,尻尾が二本生えてて、あだ名が猫又なんだ！猫又仲間だ！,,,,series_nekomiyamana,1,2,Normal,,,Random,,0,0,false,,10,false,,
2313,プルクラ,ぷるくら,,,プルクラって何？,,,,series_purukura,1,0,Normal,,,Random,,0,0,false,,10,false,,
2313,プルクラ,ぷるくら,,,へぇ、そういう猫の女の子が出るゲームがあるんだ！,,,,series_purukura,1,1,Normal,,,Random,,0,0,false,,10,false,,
2313,プルクラ,ぷるくら,,,セクシーな猫なの？{{CAT_PRONOUN}}も真似したらセクシーになれるかな？,,,,series_purukura,1,2,Normal,,,Random,,0,0,false,,10,false,,
2314,猫たちの聖夜,ねこたちのせいや,,,猫たちの聖夜って何？,,,,series_nekotachinoseiya,1,0,Normal,,,Random,,0,0,false,,10,false,,
2314,猫たちの聖夜,ねこたちのせいや,,,猫たちが主役のミステリーなんだ！猫同士の事件を、猫が解決すると……。,,,,series_nekotachinoseiya,1,1,Normal,,,Random,,0,0,false,,10,false,,
2314,猫たちの聖夜,ねこたちのせいや,,,事件って、ケンカが原因って訳じゃないの？じゃあ、すごく賢い猫なんだね！,,,,series_nekotachinoseiya,1,2,Normal,,,Random,,0,0,false,,10,false,,
2315,猫たちの森,ねこたちのもり,,,猫たちの森って何？,,,,series_nekotachinomori,1,0,Normal,,,Random,,0,0,false,,10,false,,
2315,猫たちの森,ねこたちのもり,,,猫たちが主役のミステリーなんだ！主役の猫が去勢されそうになって旅にでちゃうんだ……。,,,,series_nekotachinomori,1,1,Normal,,,Random,,0,0,false,,10,false,,
2315,猫たちの森,ねこたちのもり,,,そういえば{{PLAYER_CALLING}}も、{{CAT_PRONOUN}}のこと去勢してないよね？,,,,series_nekotachinomori,1,2,Normal,,,Random,,0,0,false,,10,false,,
2315,猫たちの森,ねこたちのもり,,,……まあ、{{CAT_PRONOUN}}の場合は何があっても勝手に居なくなっちゃうことはないからね！,,,,series_nekotachinomori,1,3,Normal,,,Random,,0,0,false,,10,false,,
2316,ヒトナー,ひとなー,,,ヒトナーって何？,,,,series_hitona,1,0,Normal,,,Random,,0,0,false,,10,false,,
2316,ヒトナー,ひとなー,,,動物たちの世界で、人間が1人だけやって来る話なんだ！,,,,series_hitona,1,1,Normal,,,Random,,0,0,false,,10,false,,
2316,ヒトナー,ひとなー,,,ケモノが好きだからケモナーで、ヒトが好きだからヒトナーってことなんだ！,,,,series_hitona,1,2,Normal,,,Random,,0,0,false,,10,false,,
2316,ヒトナー,ひとなー,,,……つまり{{CAT_PRONOUN}}もヒトナーだ！それに魚を食べるのも好きだからサカナー！,,,,series_hitona,1,3,Normal,,,Random,,0,0,false,,10,false,,
2316,ヒトナー,ひとなー,,,え、それは違うの？,,,,series_hitona,1,4,Normal,,,Random,,0,0,false,,10,false,,
22002200,しかるねこ,しかるねこ,,,ええっと、叱ってほしいの？,,,,series_shikaruneko,1,0,Normal,,,Random,,0,0,false,,10,false,,
22002200,しかるねこ,しかるねこ,,,へぇ～ そういう作品があるんだ！,,,,series_shikaruneko,1,1,Normal,,,Random,,0,0,false,,10,false,,
22002200,しかるねこ,しかるねこ,,,でも、{{PLAYER_CALLING}}はいくらでものんびり暮らしていいし、遊んだり夜ふかしも自由にしてくれていいんだけどな。,,,,series_shikaruneko,1,2,Normal,,,Random,,0,0,false,,10,false,,
22002200,しかるねこ,しかるねこ,,,働くの、やめなさーい！,,,,series_shikaruneko,1,3,Normal,,,Random,,0,0,false,,10,false,,
2317,Puss in Boots,ぷすいんぶーつ,,,Puss in Bootsって何？,,,,puss_in_boots,1,0,Normal,,,Random,,0,0,false,,10,false,,
2317,Puss in Boots,ぷすいんぶーつ,,,長靴をはいてるかっこいい猫の英雄の話なんだ！英雄って何？,,,,puss_in_boots,1,1,Normal,,,Random,,0,0,false,,10,false,,
2317,Puss in Boots,ぷすいんぶーつ,,,ヒーローやヒロインとも言うの？どうやったら英雄になれるのかな？,,,,puss_in_boots,1,2,Normal,,,Random,,0,0,false,,10,false,,
